sentence_id,words,labels,pos_tag
185,Following,O,VBG
185,recent,O,JJ
185,developments,O,NNS
185,in,O,IN
185,the,O,DT
185,automatic,O,JJ
185,evaluation,B,NN
185,of,I,IN
185,machine,I,NN
185,translation,I,NN
185,and,I,CC
185,document,I,NN
185,summarization,I,NN
185,",",I,","
185,we,I,PRP
185,present,I,VBP
185,a,I,DT
185,similar,O,JJ
185,"approach,",O,NN
185,implemented,B,VBN
185,in,O,IN
185,a,O,DT
185,measure,O,NN
185,called,B,VBN
185,POURPRE,O,NNP
185,",",B,","
185,for,I,IN
185,automatically,I,RB
185,evaluating,I,VBG
185,answers,I,NNS
185,to,I,TO
185,definition,I,VB
185,questions,I,NNS
185,.,I,.
185,Until,I,IN
185,"now,",I,IN
185,the,O,DT
185,only,O,JJ
185,way,O,NN
185,to,O,TO
185,assess,O,VB
185,the,O,DT
185,correctness,O,NN
185,of,O,IN
185,answers,O,NNS
185,to,O,TO
185,such,O,JJ
185,questions,O,NNS
185,involves,O,VBZ
185,manual,O,JJ
185,determination,O,NN
185,of,O,IN
185,whether,O,IN
185,an,O,DT
185,information,O,NN
185,nugget,O,NN
185,appears,O,VBZ
185,in,O,IN
185,a,O,DT
185,system's,O,NN
185,response.,O,VBZ
185,The,O,DT
185,lack,O,NN
185,of,O,IN
185,automatic,O,JJ
185,methods,O,NNS
185,for,O,IN
185,scoring,O,VBG
185,system,O,NN
185,output,O,NN
185,is,O,VBZ
185,an,O,DT
185,impediment,O,NN
185,to,O,TO
185,progress,O,VB
185,in,O,IN
185,the,O,DT
185,"field,",O,NN
185,which,O,WDT
185,we,O,PRP
185,address,O,VBP
185,with,O,IN
185,this,O,DT
185,work.,O,NN
185,Experiments,O,VBZ
185,with,O,IN
185,the,O,DT
185,TREC,O,NNP
185,2003,O,CD
185,and,O,CC
185,TREC,B,NNP
185,2004,I,CD
185,QA,I,NNP
185,tracks,I,NNS
185,indicate,I,VBP
185,that,I,IN
185,rankings,O,NNS
185,produced,O,VBN
185,by,B,IN
185,our,I,PRP$
185,metric,O,JJ
185,correlate,O,NN
185,highly,B,RB
185,with,O,IN
185,official,O,JJ
185,rankings,O,NNS
185,",",B,","
185,and,I,CC
185,that,I,IN
185,POURPRE,I,NNP
185,outperforms,O,NNS
185,direct,B,JJ
185,application,I,NN
185,of,O,IN
185,existing,O,VBG
185,metrics.,O,NN
186,We,O,PRP
186,investigate,O,VBP
186,the,O,DT
186,verbal,O,JJ
186,and,B,CC
186,nonverbal,I,JJ
186,means,I,NNS
186,for,I,IN
186,grounding,O,NN
186,",",B,","
186,and,I,CC
186,propose,O,VB
186,a,O,DT
186,design,O,NN
186,for,B,IN
186,embodied,I,JJ
186,conversational,I,JJ
186,agents,I,NNS
186,that,I,WDT
186,relies,I,VBZ
186,on,O,IN
186,both,O,DT
186,kinds,O,NNS
186,of,O,IN
186,signals,O,NNS
186,to,O,TO
186,establish,O,VB
186,common,O,JJ
186,ground,O,NN
186,in,B,IN
186,human-computer,I,JJ
186,interaction,I,NN
186,.,I,.
186,We,I,PRP
186,analyzed,I,VBD
186,eye,O,NN
186,gaze,O,NN
186,",",O,","
186,head,O,NN
186,nods,B,NNS
186,and,I,CC
186,attentional,O,JJ
186,focus,O,NN
186,in,B,IN
186,the,I,DT
186,context,I,NN
186,of,I,IN
186,a,O,DT
186,direction-giving,O,JJ
186,task,O,NN
186,.,B,.
186,The,I,DT
186,distribution,I,NN
186,of,I,IN
186,nonverbal,O,JJ
186,behaviors,O,NNS
186,differed,O,VBD
186,depending,B,VBG
186,on,I,IN
186,the,O,DT
186,type,O,NN
186,of,O,IN
186,dialogue,O,NN
186,move,O,NN
186,being,O,VBG
186,"grounded,",O,NN
186,and,B,CC
186,the,I,DT
186,overall,O,JJ
186,pattern,O,NN
186,reflected,O,VBD
186,a,O,DT
186,monitoring,O,NN
186,of,O,IN
186,lack,O,NN
186,of,O,IN
186,negative,O,JJ
186,feedback,O,NN
186,.,O,.
186,Based,O,VBN
186,on,B,IN
186,these,I,DT
186,"results,",I,NN
186,we,O,PRP
186,present,O,VBP
186,an,O,DT
186,ECA,O,NN
186,that,O,WDT
186,uses,O,VBZ
186,verbal,O,JJ
186,and,O,CC
186,nonverbal,O,JJ
186,grounding,O,NN
186,acts,B,NNS
186,to,I,TO
186,update,I,VB
186,dialogue,I,NN
186,state,I,NN
186,.,I,.
187,In,O,IN
187,this,O,DT
187,paper,O,NN
187,we,O,PRP
187,compare,O,VBP
187,two,O,CD
187,competing,O,VBG
187,approaches,O,NNS
187,to,B,TO
187,part-of-speech,O,JJ
187,tagging,B,NN
187,",",I,","
187,statistical,O,JJ
187,and,B,CC
187,constraint-based,I,JJ
187,disambiguation,I,NN
187,",",I,","
187,using,I,VBG
187,French,O,JJ
187,as,B,IN
187,our,I,PRP$
187,test,O,NN
187,language,O,NN
187,.,O,.
187,We,O,PRP
187,imposed,O,VBD
187,a,O,DT
187,time,O,NN
187,limit,O,NN
187,on,O,IN
187,our,O,PRP$
187,experiment:,O,NN
187,the,O,DT
187,amount,O,NN
187,of,O,IN
187,time,O,NN
187,spent,O,VBN
187,on,O,IN
187,the,O,DT
187,design,O,NN
187,of,O,IN
187,our,O,PRP$
187,constraint,O,NN
187,system,B,NN
187,was,I,VBD
187,about,I,IN
187,the,O,DT
187,same,O,JJ
187,as,O,IN
187,the,O,DT
187,time,O,NN
187,we,O,PRP
187,used,O,VBD
187,to,O,TO
187,train,O,VB
187,and,O,CC
187,test,O,VB
187,the,O,DT
187,easy-to-implement,O,JJ
187,statistical,O,JJ
187,model,B,NN
187,.,I,.
187,We,I,PRP
187,describe,I,VBP
187,the,O,DT
187,two,O,CD
187,systems,O,NNS
187,and,O,CC
187,compare,B,VB
187,the,O,DT
187,results.,O,NN
187,The,O,DT
187,accuracy,O,NN
187,of,O,IN
187,the,B,DT
187,statistical,I,JJ
187,method,I,NN
187,is,I,VBZ
187,reasonably,I,RB
187,"good,",O,JJ
187,comparable,O,JJ
187,to,O,TO
187,taggers,O,NNS
187,for,O,IN
187,English,O,NNP
187,.,B,.
187,But,O,CC
187,the,O,DT
187,constraint-based,B,JJ
187,tagger,I,NN
187,seems,I,VBZ
187,to,I,TO
187,be,I,VB
187,superior,I,JJ
187,even,O,RB
187,with,O,IN
187,the,O,DT
187,limited,O,JJ
187,time,O,NN
187,we,O,PRP
187,allowed,O,VBD
187,ourselves,O,PRP
187,for,O,IN
187,rule,O,NN
187,development,O,NN
187,.,O,.
188,This,O,DT
188,paper,O,NN
188,describes,O,VBZ
188,the,O,DT
188,understanding,O,JJ
188,process,O,NN
188,of,O,IN
188,the,O,DT
188,spatial,O,JJ
188,descriptions,B,NNS
188,in,I,IN
188,Japanese,I,JJ
188,.,I,.
188,In,I,IN
188,order,I,NN
188,to,O,TO
188,understand,O,VB
188,the,O,DT
188,described,O,JJ
188,world,O,NN
188,",",O,","
188,the,O,DT
188,authors,O,NNS
188,try,O,VBP
188,to,O,TO
188,reconstruct,O,VB
188,the,O,DT
188,geometric,O,JJ
188,model,B,NN
188,of,I,IN
188,the,I,DT
188,global,I,JJ
188,scene,O,NN
188,from,O,IN
188,the,O,DT
188,scenic,O,JJ
188,descriptions,O,NNS
188,drawing,O,VBG
188,a,O,DT
188,space.,O,NN
188,It,O,PRP
188,is,O,VBZ
188,done,O,VBN
188,by,O,IN
188,an,O,DT
188,experimental,O,JJ
188,computer,O,NN
188,program,O,NN
188,SPRINT,B,NNP
188,",",I,","
188,which,I,WDT
188,takes,I,VBZ
188,natural,O,JJ
188,language,O,NN
188,texts,B,NN
188,and,I,CC
188,produces,I,VBZ
188,a,I,DT
188,model,O,NN
188,of,O,IN
188,the,O,DT
188,described,O,JJ
188,world,O,NN
188,.,O,.
188,To,O,TO
188,reconstruct,O,VB
188,the,O,DT
188,model,O,NN
188,",",O,","
188,the,O,DT
188,authors,O,NNS
188,extract,B,VBP
188,the,O,DT
188,qualitative,O,JJ
188,spatial,O,JJ
188,constraints,O,NNS
188,from,B,IN
188,the,I,DT
188,text,I,NN
188,",",I,","
188,and,I,CC
188,represent,I,VB
188,them,O,PRP
188,as,O,IN
188,the,O,DT
188,numerical,O,JJ
188,constraints,O,NNS
188,on,O,IN
188,the,O,DT
188,spatial,B,JJ
188,attributes,I,NNS
188,of,O,IN
188,the,O,DT
188,entities,O,NNS
188,.,B,.
188,This,I,DT
188,makes,I,VBZ
188,it,I,PRP
188,possible,I,JJ
188,to,I,TO
188,express,I,VB
188,the,O,DT
188,vagueness,O,NN
188,of,O,IN
188,the,O,DT
188,spatial,O,JJ
188,concepts,O,NNS
188,and,O,CC
188,to,O,TO
188,derive,O,VB
188,the,O,DT
188,maximally,B,RB
188,plausible,I,JJ
188,interpretation,O,NN
188,from,O,IN
188,a,O,DT
188,chunk,O,NN
188,of,O,IN
188,information,O,NN
188,accumulated,O,VBN
188,as,O,IN
188,the,O,DT
188,constraints.,O,NN
188,The,O,DT
188,interpretation,O,NN
188,reflects,O,VBZ
188,the,O,DT
188,temporary,O,JJ
188,belief,O,NN
188,about,O,IN
188,the,O,DT
188,world,O,NN
188,.,O,.
189,Joint,B,JJ
189,image,I,NN
189,filters,I,NNS
189,can,I,MD
189,leverage,I,VB
189,the,O,DT
189,guidance,O,NN
189,image,B,NN
189,as,I,IN
189,a,I,DT
189,prior,I,JJ
189,and,O,CC
189,transfer,O,VB
189,the,O,DT
189,structural,O,JJ
189,details,O,NNS
189,from,O,IN
189,the,O,DT
189,guidance,O,NN
189,image,B,NN
189,to,I,TO
189,the,I,DT
189,target,O,NN
189,image,O,NN
189,for,O,IN
189,suppressing,O,VBG
189,noise,B,NN
189,or,I,CC
189,enhancing,I,VBG
189,spatial,I,JJ
189,resolution.,I,NN
189,Existing,I,NNP
189,methods,I,NNS
189,rely,I,RB
189,on,I,IN
189,various,O,JJ
189,kinds,O,NNS
189,of,O,IN
189,explicit,O,JJ
189,filter,B,NN
189,construction,I,NN
189,or,I,CC
189,hand-designed,I,JJ
189,objective,I,JJ
189,functions.,I,NN
189,It,I,PRP
189,is,I,VBZ
189,thus,O,RB
189,difficult,O,JJ
189,to,O,TO
189,"understand,",O,VB
189,"improve,",O,NN
189,and,O,CC
189,accelerate,O,VB
189,them,O,PRP
189,in,O,IN
189,a,B,DT
189,coherent,I,NN
189,framework.,I,NN
189,In,I,IN
189,this,I,DT
189,"paper,",O,NN
189,we,O,PRP
189,propose,O,VBP
189,a,O,DT
189,learning-based,O,JJ
189,approach,B,NN
189,to,I,TO
189,construct,I,VB
189,a,O,DT
189,joint,O,JJ
189,filter,B,NN
189,based,I,VBN
189,on,O,IN
189,Convolution-al,O,NNP
189,Neural,B,NNP
189,Networks.,I,NNP
189,In,I,IN
189,contrast,I,NN
189,to,O,TO
189,existing,O,VBG
189,methods,O,NNS
189,that,B,WDT
189,consider,I,VBP
189,only,O,RB
189,the,O,DT
189,guidance,O,NN
189,"image,",B,VBZ
189,our,I,PRP$
189,method,I,NN
189,can,I,MD
189,selectively,I,RB
189,transfer,O,VB
189,salient,B,JJ
189,structures,I,NNS
189,that,I,WDT
189,are,I,VBP
189,consistent,O,JJ
189,in,O,IN
189,both,O,DT
189,guidance,O,NN
189,and,O,CC
189,target,O,NN
189,images.,O,NN
189,We,O,PRP
189,show,O,VBP
189,that,O,IN
189,the,O,DT
189,model,O,NN
189,trained,B,VBD
189,on,O,IN
189,a,O,DT
189,certain,O,JJ
189,type,O,NN
189,of,O,IN
189,"data,",O,NN
189,"e.g.,",B,NN
189,RGB,O,NNP
189,and,O,CC
189,depth,B,VB
189,"images,",I,NN
189,generalizes,I,NNS
189,well,O,RB
189,for,O,IN
189,other,O,JJ
189,"modalities,",O,JJ
189,"e.g.,",B,JJ
189,Flash/Non-Flash,O,NNP
189,and,B,CC
189,RGB/NIR,I,NNP
189,images.,I,VBP
189,We,I,PRP
189,validate,I,VBP
189,the,O,DT
189,effectiveness,O,NN
189,of,O,IN
189,the,O,DT
189,proposed,O,VBN
189,joint,O,NN
189,filter,B,NN
189,through,I,IN
189,extensive,O,JJ
189,comparisons,O,NNS
189,with,O,IN
189,state-of-the-art,O,JJ
189,methods.,B,NN
190,This,O,DT
190,paper,O,NN
190,reports,O,VBZ
190,on,O,IN
190,two,O,CD
190,contributions,O,NNS
190,to,O,TO
190,large,O,JJ
190,vocabulary,B,JJ
190,continuous,I,JJ
190,speech,I,NN
190,recognition,I,NN
190,.,I,.
190,"First,",I,NNP
190,we,O,PRP
190,present,O,VBP
190,a,O,DT
190,new,O,JJ
190,paradigm,O,NN
190,for,O,IN
190,speaker-independent,O,JJ
190,(SI),B,JJ
190,training,I,NN
190,of,I,IN
190,hidden,I,JJ
190,Markov,I,NNP
190,models,I,NNS
190,(HMM),I,NNP
190,",",I,","
190,which,I,WDT
190,uses,O,VBZ
190,a,O,DT
190,large,O,JJ
190,amount,O,NN
190,of,O,IN
190,speech,O,NN
190,from,O,IN
190,a,B,DT
190,few,I,JJ
190,speakers,O,NNS
190,instead,O,RB
190,of,O,IN
190,the,O,DT
190,traditional,O,JJ
190,practice,O,NN
190,of,O,IN
190,using,O,VBG
190,a,O,DT
190,little,O,JJ
190,speech,O,NN
190,from,O,IN
190,many,O,JJ
190,speakers,O,NNS
190,.,O,.
190,In,O,IN
190,"addition,",O,JJ
190,combination,O,NN
190,of,O,IN
190,the,O,DT
190,training,O,NN
190,speakers,O,NNS
190,is,O,VBZ
190,done,O,VBN
190,by,O,IN
190,averaging,O,VBG
190,the,O,DT
190,statistics,O,NNS
190,of,B,IN
190,independently,I,RB
190,trained,I,VBN
190,models,I,NNS
190,rather,I,RB
190,than,I,IN
190,the,I,DT
190,usual,I,JJ
190,pooling,O,NN
190,of,O,IN
190,all,O,PDT
190,the,O,DT
190,speech,O,NN
190,data,B,NNS
190,from,I,IN
190,many,I,JJ
190,speakers,I,NNS
190,prior,I,VBP
190,to,O,TO
190,training,O,VBG
190,.,O,.
190,With,O,IN
190,only,O,RB
190,12,O,CD
190,training,O,NN
190,speakers,O,NNS
190,for,O,IN
190,SI,O,NNP
190,recognition,O,NN
190,",",O,","
190,we,O,PRP
190,achieved,O,VBD
190,a,O,DT
190,7.5%,O,CD
190,word,B,NN
190,error,I,NN
190,rate,O,NN
190,on,O,IN
190,a,O,DT
190,standard,O,JJ
190,grammar,O,NN
190,and,B,CC
190,test,I,NN
190,set,I,NN
190,from,O,IN
190,the,O,DT
190,DARPA,O,NNP
190,Resource,O,NNP
190,Management,O,NNP
190,corpus,O,NN
190,.,O,.
190,This,O,DT
190,performance,B,NN
190,is,I,VBZ
190,comparable,I,JJ
190,to,I,TO
190,our,I,PRP$
190,best,O,JJS
190,condition,O,NN
190,for,O,IN
190,this,O,DT
190,test,O,NN
190,"suite,",O,NN
190,using,O,VBG
190,109,O,CD
190,training,O,NN
190,speakers,O,NNS
190,.,O,.
190,"Second,",O,NNP
190,we,O,PRP
190,show,O,VBP
190,a,O,DT
190,significant,O,JJ
190,improvement,O,NN
190,for,O,IN
190,speaker,O,NN
190,adaptation,O,NN
190,(SA),O,IN
190,using,O,VBG
190,the,O,DT
190,new,O,JJ
190,SI,O,NNP
190,corpus,O,NN
190,and,B,CC
190,a,I,DT
190,small,I,JJ
190,amount,I,NN
190,of,I,IN
190,speech,O,NN
190,from,O,IN
190,the,O,DT
190,new,B,JJ
190,(target),I,NN
190,speaker,O,NN
190,.,O,.
190,A,O,NNP
190,probabilistic,O,JJ
190,spectral,O,JJ
190,mapping,O,NN
190,is,O,VBZ
190,estimated,O,VBN
190,independently,O,RB
190,for,B,IN
190,each,I,DT
190,training,I,NN
190,(reference),I,JJ
190,speaker,O,NN
190,and,O,CC
190,the,O,DT
190,target,O,NN
190,speaker,O,NN
190,.,O,.
190,Each,O,DT
190,reference,O,NN
190,model,O,NN
190,is,O,VBZ
190,transformed,O,VBN
190,to,O,TO
190,the,O,DT
190,space,O,NN
190,of,O,IN
190,the,O,DT
190,target,O,NN
190,speaker,O,NN
190,and,B,CC
190,combined,I,VBN
190,by,O,IN
190,averaging,O,VBG
190,.,O,.
190,Using,O,VBG
190,only,O,RB
190,40,O,CD
190,utterances,O,NNS
190,from,O,IN
190,the,O,DT
190,target,O,NN
190,speaker,O,NN
190,for,O,IN
190,adaptation,O,NN
190,",",O,","
190,the,O,DT
190,error,O,NN
190,rate,O,NN
190,dropped,O,VBD
190,to,O,TO
190,4.1%,O,CD
190,---,O,NNS
190,a,O,DT
190,45%,O,CD
190,reduction,O,NN
190,in,O,IN
190,error,O,NN
190,compared,B,VBN
190,to,I,TO
190,the,O,DT
190,SI,O,NNP
190,result.,B,NN
191,This,O,DT
191,paper,O,NN
191,presents,O,VBZ
191,a,O,DT
191,novel,O,JJ
191,representation,B,NN
191,for,O,IN
191,three-dimensional,B,JJ
191,objects,I,NNS
191,in,O,IN
191,terms,O,NNS
191,of,O,IN
191,affine-invariant,B,JJ
191,image,I,NN
191,patches,I,NNS
191,and,O,CC
191,their,O,PRP$
191,spatial,B,JJ
191,relationships.,I,NN
191,Multi-view,I,NNP
191,constraints,I,NNS
191,associated,O,VBN
191,with,O,IN
191,groups,O,NNS
191,of,O,IN
191,patches,O,NNS
191,are,O,VBP
191,combined,O,VBN
191,with,O,IN
191,a,O,DT
191,normalized,B,JJ
191,representation,I,NN
191,of,O,IN
191,their,O,PRP$
191,appearance,O,NN
191,to,O,TO
191,guide,O,VB
191,matching,B,NN
191,and,O,CC
191,"reconstruction,",B,NN
191,allowing,O,VBG
191,the,O,DT
191,acquisition,B,NN
191,of,I,IN
191,true,I,JJ
191,three-dimensional,I,JJ
191,affine,I,NN
191,and,I,CC
191,Euclidean,I,JJ
191,models,I,NNS
191,from,O,IN
191,multiple,O,JJ
191,images,B,NNS
191,and,O,CC
191,their,O,PRP$
191,recognition,O,NN
191,in,O,IN
191,a,O,DT
191,single,O,JJ
191,photograph,O,NN
191,taken,O,VBN
191,from,O,IN
191,an,O,DT
191,arbitrary,O,JJ
191,viewpoint.,O,NN
191,The,O,DT
191,proposed,O,VBN
191,approach,B,NN
191,does,O,VBZ
191,not,O,RB
191,require,O,VB
191,a,O,DT
191,separate,O,JJ
191,segmentation,B,NN
191,stage,I,NN
191,and,O,CC
191,is,O,VBZ
191,applicable,O,JJ
191,to,O,TO
191,cluttered,B,VB
191,scenes.,I,JJ
191,Preliminary,O,NNP
191,modeling,O,NN
191,and,O,CC
191,recognition,B,NN
191,results,O,NNS
191,are,O,VBP
191,presented.,O,JJ
192,This,O,DT
192,paper,O,NN
192,develops,O,VBZ
192,a,O,DT
192,new,O,JJ
192,approach,B,NN
192,for,O,IN
192,extremely,O,RB
192,fast,B,JJ
192,detection,I,NN
192,in,O,IN
192,domains,O,NNS
192,where,O,WRB
192,the,O,DT
192,distribution,B,NN
192,of,O,IN
192,positive,B,JJ
192,and,I,CC
192,negative,I,JJ
192,examples,I,NNS
192,is,O,VBZ
192,highly,O,RB
192,skewed,O,JJ
192,(e.g.,O,NNP
192,face,B,NN
192,detection,I,NN
192,or,O,CC
192,database,B,NN
192,retrieval).,I,NN
192,In,O,IN
192,such,O,JJ
192,domains,O,NNS
192,a,O,DT
192,cascade,B,NN
192,of,I,IN
192,simple,I,JJ
192,classifiers,I,NNS
192,each,I,DT
192,trained,O,VBD
192,to,O,TO
192,achieve,O,VB
192,high,O,JJ
192,detection,B,NN
192,rates,I,NNS
192,and,O,CC
192,modest,B,JJ
192,false,I,JJ
192,positive,I,JJ
192,rates,I,NNS
192,can,O,MD
192,yield,O,VB
192,a,O,DT
192,final,O,JJ
192,detector,B,NN
192,with,O,IN
192,many,O,JJ
192,desirable,O,JJ
192,features:,B,NN
192,including,O,VBG
192,high,O,JJ
192,detection,B,NN
192,"rates,",I,VB
192,very,O,RB
192,low,O,JJ
192,false,B,JJ
192,positive,I,JJ
192,"rates,",I,NN
192,and,O,CC
192,fast,B,JJ
192,performance.,I,NN
192,Achieving,O,NNP
192,extremely,O,RB
192,high,O,JJ
192,detection,B,NN
192,"rates,",I,NN
192,rather,O,RB
192,than,O,IN
192,low,B,JJ
192,"error,",I,NN
192,is,O,VBZ
192,not,O,RB
192,a,O,DT
192,task,O,NN
192,typically,O,RB
192,addressed,O,VBN
192,by,O,IN
192,machine,B,NN
192,learning,I,VBG
192,algorithms.,I,IN
192,We,O,PRP
192,propose,O,VBP
192,a,O,DT
192,new,O,JJ
192,variant,O,NN
192,of,O,IN
192,AdaBoost,B,NNP
192,as,O,IN
192,a,O,DT
192,mechanism,O,NN
192,for,O,IN
192,training,O,VBG
192,the,O,DT
192,simple,O,JJ
192,classifiers,B,NNS
192,used,O,VBN
192,in,O,IN
192,the,O,DT
192,cascade.,B,NN
192,Experimental,O,NNP
192,results,O,NNS
192,in,O,IN
192,the,O,DT
192,domain,O,NN
192,of,O,IN
192,face,B,NN
192,detection,I,NN
192,show,O,VBP
192,the,O,DT
192,training,B,NN
192,algorithm,I,JJ
192,yields,O,NNS
192,significant,O,JJ
192,improvements,O,NNS
192,in,O,IN
192,performance,O,NN
192,over,O,IN
192,conventional,O,JJ
192,AdaBoost.,B,NNP
192,The,O,DT
192,final,O,JJ
192,face,B,NN
192,detection,I,NN
192,system,I,NN
192,can,O,MD
192,process,O,VB
192,15,O,CD
192,frames,O,NNS
192,per,O,IN
192,"second,",O,NN
192,achieves,O,NNS
192,over,O,IN
192,90%,O,CD
192,"detection,",B,NNS
192,and,O,CC
192,a,O,DT
192,false,B,JJ
192,positive,I,JJ
192,rate,I,NN
192,of,O,IN
192,1,O,CD
192,in,O,IN
192,a,O,DT
192,"1,000,000.",O,CD
193,We,O,PRP
193,address,O,VBP
193,appropriate,O,JJ
193,user,O,NN
193,modeling,B,NN
193,in,I,IN
193,order,O,NN
193,to,O,TO
193,generate,O,VB
193,cooperative,O,JJ
193,responses,B,NNS
193,to,I,TO
193,each,I,DT
193,user,O,NN
193,in,O,IN
193,spoken,O,JJ
193,dialogue,O,NN
193,systems,B,NNS
193,.,I,.
193,Unlike,I,IN
193,previous,O,JJ
193,studies,O,NNS
193,that,O,WDT
193,focus,B,VBP
193,on,O,IN
193,user,O,NN
193,'s,O,POS
193,knowledge,O,NN
193,or,O,CC
193,typical,O,JJ
193,kinds,O,NNS
193,of,O,IN
193,users,O,NNS
193,",",O,","
193,the,O,DT
193,user,O,JJ
193,model,O,NN
193,we,O,PRP
193,propose,O,VBP
193,is,B,VBZ
193,more,I,RBR
193,comprehensive.,O,JJ
193,"Specifically,",O,NNP
193,we,O,PRP
193,set,O,VBD
193,up,O,RP
193,three,O,CD
193,dimensions,O,NNS
193,of,O,IN
193,user,O,JJ
193,models,O,NNS
193,:,O,:
193,skill,O,VB
193,level,B,NN
193,to,I,TO
193,the,I,DT
193,"system,",O,NN
193,knowledge,O,NN
193,level,O,NN
193,on,O,IN
193,the,O,DT
193,target,O,NN
193,domain,O,NN
193,and,O,CC
193,the,O,DT
193,degree,O,NN
193,of,O,IN
193,hastiness,O,NN
193,.,O,.
193,"Moreover,",O,NNP
193,the,O,DT
193,models,O,NNS
193,are,O,VBP
193,automatically,O,RB
193,derived,O,VBN
193,by,B,IN
193,decision,O,NN
193,tree,O,NN
193,learning,O,VBG
193,using,O,VBG
193,real,O,JJ
193,dialogue,B,NN
193,data,I,NNS
193,collected,I,VBN
193,by,O,IN
193,the,B,DT
193,system.,I,NN
193,We,I,PRP
193,obtained,I,VBD
193,reasonable,O,JJ
193,classification,O,NN
193,accuracy,O,NN
193,for,O,IN
193,all,O,DT
193,dimensions.,O,JJ
193,Dialogue,B,NNP
193,strategies,I,NNS
193,based,O,VBN
193,on,O,IN
193,the,O,DT
193,user,O,NN
193,modeling,B,NN
193,are,I,VBP
193,implemented,I,VBN
193,in,O,IN
193,Kyoto,O,NNP
193,city,B,NN
193,bus,I,NN
193,information,I,NN
193,system,O,NN
193,that,O,WDT
193,has,O,VBZ
193,been,B,VBN
193,developed,I,VBN
193,at,I,IN
193,our,I,PRP$
193,laboratory.,I,JJ
193,Experimental,O,NNP
193,evaluation,O,NN
193,shows,O,VBZ
193,that,O,IN
193,the,O,DT
193,cooperative,O,JJ
193,responses,O,NNS
193,adaptive,O,VBP
193,to,O,TO
193,individual,O,JJ
193,users,B,NNS
193,serve,I,VBP
193,as,I,IN
193,good,I,JJ
193,guidance,O,NN
193,for,O,IN
193,novice,O,NN
193,users,O,NNS
193,without,O,IN
193,increasing,O,VBG
193,the,O,DT
193,dialogue,O,NN
193,duration,O,NN
193,for,O,IN
193,skilled,O,JJ
193,users,O,NNS
193,.,O,.
194,This,O,DT
194,paper,O,NN
194,presents,O,VBZ
194,an,O,DT
194,algorithm,B,NN
194,for,O,IN
194,labeling,B,VBG
194,curvilinear,I,JJ
194,structure,I,NN
194,at,O,IN
194,multiple,O,JJ
194,scales,O,NNS
194,in,O,IN
194,line,B,NN
194,drawings,I,NNS
194,and,O,CC
194,edge,B,NN
194,images,I,NNS
194,Symbolic,O,NNP
194,CURVE-ELEMENT,B,NNP
194,tokens,I,NNS
194,residing,O,VBG
194,in,O,IN
194,a,O,DT
194,spatially-indexed,B,JJ
194,and,I,CC
194,scale-indexed,I,JJ
194,data,I,NNS
194,structure,I,NN
194,denote,O,VBP
194,circular,O,JJ
194,arcs,O,NN
194,fit,O,NN
194,to,O,TO
194,image,B,NN
194,data.,I,NN
194,Tokens,O,NNP
194,are,O,VBP
194,computed,O,VBN
194,via,O,IN
194,a,O,DT
194,small-to-large,B,JJ
194,scale,I,NN
194,grouping,I,VBG
194,procedure,I,NN
194,employing,O,VBG
194,a,O,DT
194,"""",O,JJ
194,greedy,O,NN
194,"""",O,NN
194,",",O,","
194,"best-first,",O,JJ
194,strategy,O,NN
194,for,O,IN
194,choosing,O,VBG
194,the,O,DT
194,support,O,NN
194,of,O,IN
194,new,O,JJ
194,tokens.,O,IN
194,The,O,DT
194,resulting,O,JJ
194,image,B,NN
194,description,I,NN
194,is,O,VBZ
194,rich,O,JJ
194,and,O,CC
194,redundant,O,JJ
194,in,O,IN
194,that,O,DT
194,a,O,DT
194,given,O,VBN
194,segment,O,NN
194,of,O,IN
194,image,B,NN
194,contour,I,NN
194,may,O,MD
194,be,O,VB
194,described,O,VBN
194,by,O,IN
194,multiple,O,JJ
194,tokens,O,NNS
194,at,O,IN
194,different,O,JJ
194,"scales,",O,NN
194,and,O,CC
194,by,O,IN
194,more,O,JJR
194,than,O,IN
194,one,O,CD
194,token,O,NN
194,at,O,IN
194,any,O,DT
194,given,O,VBN
194,scale.,O,NN
194,This,O,DT
194,property,O,NN
194,facilitates,O,VBZ
194,selection,O,NN
194,and,O,CC
194,characterization,O,NN
194,of,O,IN
194,portions,O,NNS
194,of,O,IN
194,the,O,DT
194,image,O,NN
194,based,O,VBN
194,on,O,IN
194,local,B,JJ
194,CURVE-ELEMENT,I,NNP
194,attributes.,I,NN
195,Conditional,B,JJ
195,Random,I,NNP
195,Field,I,NNP
195,models,I,NNS
195,have,I,VBP
195,proved,I,VBN
195,effective,O,JJ
195,for,O,IN
195,several,O,JJ
195,low-level,O,JJ
195,computer,O,NN
195,vision,B,NN
195,problems.,I,NN
195,Inference,I,NNP
195,in,I,IN
195,these,I,DT
195,models,I,NNS
195,involves,O,VBZ
195,solving,B,VBG
195,a,O,DT
195,combinatorial,O,JJ
195,optimization,B,NN
195,"problem,",I,NN
195,with,I,IN
195,methods,I,NNS
195,such,O,JJ
195,as,B,IN
195,graph,I,NN
195,"cuts,",O,NN
195,belief,B,NN
195,propagation.,I,VBZ
195,Although,I,IN
195,several,I,JJ
195,methods,O,NNS
195,have,O,VBP
195,been,O,VBN
195,proposed,O,VBN
195,to,O,TO
195,learn,O,VB
195,the,O,DT
195,model,O,NN
