sentence_id,words,labelp,labeln,pos_tag
3778,model,O,I,NN
3778,in,B,O,IN
3778,Tensorflow,O,B,NNP
3778,and,O,O,CC
3778,made,O,O,VBD
3778,it,O,O,PRP
3778,available,O,O,JJ
3778,at,O,O,IN
3778,https://worksheets.codalab.org/worksheets/,O,O,JJ
3778,0xee647ea284674396831ecb5aae9ca297,O,O,CD
3778,/,O,O,NN
3778,for,O,O,IN
3778,replicability,O,O,NN
3778,.,O,O,.
3779,We,O,O,PRP
3779,pre-processed,B,O,VBD
3779,the,O,O,DT
3779,texts,O,B,NN
3779,with,B,O,IN
3779,the,O,O,DT
3779,NLTK,O,B,NNP
3779,Tokenizer,O,I,NNP
3779,.,O,O,.
3780,For,B,O,IN
3780,regularization,O,B,NN
3780,",",O,O,","
3780,we,O,O,PRP
3780,applied,B,O,VBD
3780,residual,O,B,JJ
3780,and,O,I,CC
3780,attention,O,I,NN
3780,dropout,O,I,NN
3780,of,B,O,IN
3780,0.9,O,B,CD
3780,in,B,O,IN
3780,processing,O,B,VBG
3780,layers,O,I,NNS
3780,and,O,O,CC
3780,of,O,O,IN
3780,0.8,O,B,CD
3780,in,B,O,IN
3780,the,O,O,DT
3780,reduction,O,B,NN
3780,layer,O,I,NN
3780,.,O,O,.
3781,In,B,O,IN
3781,the,O,O,DT
3781,character,O,B,NN
3781,-,O,I,:
3781,level,O,I,NN
3781,embedding,O,I,VBG
3781,process,O,I,NN
3781,",",O,O,","
3781,a,O,O,DT
3781,dropout,O,B,NN
3781,of,B,O,IN
3781,0.75,O,B,CD
3781,was,O,O,VBD
3781,added,B,O,VBN
3781,before,I,O,IN
3781,the,O,O,DT
3781,convolution,O,B,NN
3781,.,O,O,.
3782,Additionally,O,O,RB
3782,",",O,O,","
3782,a,O,O,DT
3782,dropout,O,B,NN
3782,of,B,O,IN
3782,0.8,O,B,CD
3782,was,O,O,VBD
3782,added,B,O,VBN
3782,before,I,O,IN
3782,each,O,B,DT
3782,convolutional,O,I,JJ
3782,layer,O,I,NN
3782,in,B,O,IN
3782,the,O,O,DT
3782,answer,O,B,NN
3782,selector,O,I,NN
3782,.,O,O,.
3783,We,O,O,PRP
3783,set,B,O,VBP
3783,processing,O,B,VBG
3783,layers,O,I,NNS
3783,dimension,O,I,NN
3783,d,O,B,VBZ
3783,model,O,I,NN
3783,to,B,O,TO
3783,100,O,B,CD
3783,",",O,O,","
3783,the,O,O,DT
3783,number,O,B,NN
3783,of,O,I,IN
3783,heads,O,I,NNS
3783,n,O,B,JJ
3783,heads,O,I,NNS
3783,in,B,O,IN
3783,each,O,B,DT
3783,attention,O,I,NN
3783,sublayer,O,I,NN
3783,to,B,O,TO
3783,4,O,B,CD
3783,",",O,O,","
3783,the,O,O,DT
3783,feed,O,B,NN
3783,-,O,I,:
3783,forward,O,I,RB
3783,hidden,O,I,VBZ
3783,size,O,I,NN
3783,to,B,O,TO
3783,200,O,B,CD
3783,in,B,O,IN
3783,processing,O,B,VBG
3783,layers,O,I,NNS
3783,and,O,O,CC
3783,400,O,B,CD
3783,in,B,O,IN
3783,the,O,O,DT
3783,reduction,O,B,NN
3783,layer,O,I,NN
3783,.,O,O,.
3784,This,O,O,DT
3784,analysis,O,O,NN
3784,confirms,B,O,VBZ
3784,the,O,O,DT
3784,effectiveness,O,B,NN
3784,of,B,O,IN
3784,char-,O,B,JJ
3784,embeddings,O,I,NNS
3784,",",O,O,","
3784,as,O,O,IN
3784,its,O,O,PRP$
3784,addition,B,O,NN
3784,increased,B,O,VBD
3784,the,O,O,DT
3784,F1,O,B,NNP
3784,and,O,I,CC
3784,EM,O,I,NNP
3784,scores,O,I,NNS
3784,",",O,O,","
3784,by,B,O,IN
3784,2.7,O,B,CD
3784,%,O,I,NN
3784,and,O,I,CC
3784,3.1,O,I,CD
3784,%,O,I,NN
3784,",",O,O,","
3784,respectively,O,O,RB
3784,.,O,O,.
3785,Most,O,O,JJS
3785,importantly,O,O,RB
3785,",",O,O,","
3785,when,B,O,WRB
3785,the,O,O,DT
3785,convolutional,O,B,JJ
3785,attention,O,I,NN
3785,was,O,O,VBD
3785,replaced,B,O,VBN
3785,by,I,O,IN
3785,the,O,O,DT
3785,standard,O,B,JJ
3785,attention,O,I,NN
3785,mechanism,O,I,NN
3785,proposed,O,O,VBN
3785,in,B,O,IN
3785,",",O,O,","
3785,the,O,O,DT
3785,performance,O,B,NN
3785,dropped,O,B,VBD
3785,by,B,O,IN
3785,2.4,O,B,CD
3785,%,O,I,NN
3785,in,B,O,IN
3785,F1,O,B,NNP
3785,and,O,O,CC
3785,2.5,O,B,CD
3785,%,O,I,NN
3785,in,O,O,IN
3785,EM,O,B,NNP
3785,.,O,O,.
3786,Moreover,O,O,RB
3786,",",O,O,","
3786,the,O,O,DT
3786,tests,O,O,NNS
3786,also,O,O,RB
3786,indicate,B,O,VBP
3786,that,O,O,IN
3786,the,O,O,DT
3786,reduction,O,B,NN
3786,layer,O,I,NN
3786,is,O,O,VBZ
3786,capable,B,O,JJ
3786,of,I,O,IN
3786,producing,I,O,VBG
3786,useful,O,B,JJ
3786,word,O,I,NN
3786,representations,O,I,NNS
3786,when,B,O,WRB
3786,compressing,O,B,VBG
3786,the,O,O,DT
3786,embeddings,O,B,NNS
3786,.,O,O,.
3787,Indeed,O,O,RB
3787,",",O,O,","
3787,when,O,O,WRB
3787,we,O,O,PRP
3787,replaced,B,O,VBD
3787,that,O,O,IN
3787,layer,O,O,NN
3787,by,O,O,IN
3787,a,O,O,DT
3787,standard,O,B,JJ
3787,feedforward,O,I,NN
3787,layer,O,I,NN
3787,with,B,O,IN
3787,the,O,O,DT
3787,same,O,B,JJ
3787,reduction,O,I,NN
3787,ratio,O,I,NN
3787,",",O,O,","
3787,there,O,O,EX
3787,was,O,O,VBD
3787,a,O,O,DT
3787,drop,O,B,NN
3787,of,B,O,IN
3787,2.1,O,B,CD
3787,%,O,I,NN
3787,and,O,I,CC
3787,2.5,O,I,CD
3787,%,O,I,NN
3787,in,B,O,IN
3787,the,O,O,DT
3787,F1,O,B,NNP
3787,and,O,I,CC
3787,EM,O,I,NNP
3787,scores,O,I,NNS
3787,",",O,O,","
3787,respectively,O,O,RB
3787,.,O,O,.
3788,Regarding,B,O,VBG
3788,EM,O,B,NNP
3788,and,O,I,CC
3788,F,O,I,NNP
3788,1,O,I,CD
3788,scores,O,I,NNS
3788,",",O,O,","
3788,FABIR,O,B,NNP
3788,and,O,I,CC
3788,BiDAF,O,I,NNP
3788,showed,B,O,VBD
3788,similar,O,B,JJ
3788,performances,O,I,NNS
3788,.,O,O,.
3789,In,O,O,IN
3789,this,O,O,DT
3789,section,O,O,NN
3789,we,O,O,PRP
3789,analyze,B,O,VBP
3789,the,O,O,DT
3789,performance,O,B,NN
3789,of,B,O,IN
3789,FABIR,O,B,NNP
3789,and,O,I,CC
3789,BiDAF,O,I,NNP
3789,in,O,O,IN
3789,the,O,O,DT
3789,different,O,O,JJ
3789,types,O,O,NNS
3789,of,O,O,IN
3789,question,O,O,NN
3789,in,O,O,IN
3789,SQuAD,O,O,NNP
3789,.,O,O,.
3790,shows,B,O,NNS
3790,that,O,O,WDT
3790,shorter,O,B,JJR
3790,answers,O,I,NNS
3790,are,B,O,VBP
3790,easier,O,B,JJR
3790,for,B,O,IN
3790,both,O,B,DT
3790,models,O,I,NNS
3790,:,O,O,:
3790,while,O,O,IN
3790,they,O,O,PRP
3790,reach,O,O,VBP
3790,more,O,O,JJR
3790,than,O,O,IN
3790,75,O,O,CD
3790,%,O,O,NN
3790,F1,O,O,NNP
3790,for,O,O,IN
3790,answers,O,O,NNS
3790,that,O,O,WDT
3790,are,O,O,VBP
3790,shorter,O,O,JJR
3790,than,O,O,IN
3790,four,O,O,CD
3790,words,O,O,NNS
3790,",",O,O,","
3790,for,O,O,IN
3790,answers,O,O,NNS
3790,longer,O,O,JJR
3790,than,O,O,IN
3790,ten,O,O,VB
3790,words,O,O,NNS
3790,these,O,O,DT
3790,scores,O,O,NNS
3790,drop,O,O,NN
3790,to,O,O,TO
3790,60.4,O,O,CD
3790,%,O,O,NN
3790,and,O,O,CC
3790,67.3,O,O,CD
3790,%,O,O,NN
3790,for,O,O,IN
3790,FABIR,O,O,NNP
3790,and,O,O,CC
3790,BiDAF,O,O,NNP
3790,",",O,O,","
3790,respectively,O,O,RB
3790,.,O,O,.
3791,shows,O,O,NNS
3791,that,O,O,IN
3791,both,O,O,DT
3791,models,O,O,NNS
3791,had,O,O,VBD
3791,their,O,O,PRP$
3791,best,O,B,JJS
3791,performance,O,I,NN
3791,with,B,O,IN
3791,"""",O,B,NN
3791,when,O,I,WRB
3791,"""",O,I,JJ
3791,questions,O,I,NNS
3791,.,O,O,.
3792,Together,O,O,RB
3792,with,O,O,IN
3792,"""",O,O,NN
3792,when,O,O,WRB
3792,"""",O,O,NN
3792,questions,O,O,NNS
3792,",",O,O,","
3792,"""",O,B,VB
3792,how,O,I,WRB
3792,long,O,I,JJ
3792,"""",O,I,NN
3792,and,O,I,CC
3792,"""",O,I,VB
3792,how,O,I,WRB
3792,many,O,I,JJ
3792,"""",O,I,NNP
3792,also,O,O,RB
3792,proved,B,O,VBD
3792,easier,O,B,JJR
3792,to,B,O,TO
3792,respond,O,B,VB
3792,",",O,O,","
3792,as,O,O,IN
3792,they,O,O,PRP
3792,possess,B,O,VBP
3792,the,O,O,DT
3792,same,O,B,JJ
3792,property,O,I,NN
3792,of,B,O,IN
3792,having,I,O,VBG
3792,a,O,O,DT
3792,smaller,O,B,JJR
3792,universe,O,I,NN
3792,of,B,O,IN
3792,possible,O,B,JJ
3792,answers,O,I,NNS
3792,.,O,O,.
3793,In,O,O,IN
3793,contrast,O,O,NN
3793,to,O,O,TO
3793,these,O,O,DT
3793,",",O,O,","
3793,"""",O,B,VB
3793,how,O,I,WRB
3793,"""",O,I,JJ
3793,and,O,I,CC
3793,"""",O,I,JJ
3793,why,O,I,WRB
3793,"""",O,I,JJ
3793,questions,O,I,NNS
3793,resulted,B,O,VBD
3793,in,I,O,IN
3793,considerably,O,B,RB
3793,lower,O,I,JJR
3793,F1,O,I,NNP
3793,and,O,I,CC
3793,EM,O,I,NNP
3793,scores,O,I,NNS
3793,",",O,O,","
3793,as,O,O,IN
3793,they,O,O,PRP
3793,can,O,O,MD
3793,be,O,O,VB
3793,answered,O,O,VBN
3793,by,O,O,IN
3793,any,O,O,DT
3793,sentence,O,O,NN
3793,",",O,O,","
3793,and,O,O,CC
3793,hence,O,O,RB
3793,require,O,O,VB
3793,a,O,O,DT
3793,deeper,O,O,JJR
3793,understanding,O,O,NN
3793,of,O,O,IN
3793,the,O,O,DT
3793,text,O,O,NN
3793,.,O,O,.
3794,Questions,O,B,NNS
3794,which,O,O,WDT
3794,expect,B,O,VBP
3794,a,O,O,DT
3794,"""",O,B,JJ
3794,yes,O,I,NN
3794,"""",O,I,NN
3794,or,O,I,CC
3794,a,O,I,DT
3794,"""",O,I,JJ
3794,no,O,I,DT
3794,"""",O,I,NN
3794,as,B,O,IN
3794,an,O,O,DT
3794,answer,O,B,NN
3794,are,B,O,VBP
3794,also,O,B,RB
3794,difficult,O,I,JJ
3794,because,O,O,IN
3794,it,O,O,PRP
3794,is,O,O,VBZ
3794,not,O,O,RB
3794,always,O,O,RB
3794,possible,O,O,JJ
3794,to,O,O,TO
3794,find,O,O,VB
3794,those,O,O,DT
3794,words,O,O,NNS
3794,in,O,O,IN
3794,a,O,O,DT
3794,snippet,O,O,NN
3794,from,O,O,IN
3794,the,O,O,DT
3794,passage,O,O,NN
3794,.,O,O,.
3795,It,O,O,PRP
3795,is,O,O,VBZ
3795,curious,O,O,JJ
3795,that,O,O,IN
3795,shorter,O,B,JJR
3795,passages,O,I,NNS
3795,showed,B,O,VBD
3795,the,O,O,DT
3795,worst,O,B,JJS
3795,performance,O,I,NN
3795,for,B,O,IN
3795,both,O,B,DT
3795,models,O,I,NNS
3795,.,O,O,.
3796,DCN,O,O,NNP
3796,+,O,O,NN
3796,:,O,O,:
3796,MIXED,O,O,JJ
3796,OBJECTIVE,O,O,NNP
3796,AND,O,O,NNP
3796,DEEP,O,O,NNP
3796,RESIDUAL,O,O,NNP
3796,COATTENTION,O,O,NNP
3796,FOR,O,O,NNP
3796,QUESTION,O,B,NNP
3796,ANSWERING,O,I,NNP
3797,To,O,O,TO
3797,address,O,O,VB
3797,this,O,O,DT
3797,problem,O,O,NN
3797,",",O,O,","
3797,we,O,O,PRP
3797,propose,B,O,VBP
3797,a,O,O,DT
3797,mixed,O,B,JJ
3797,objective,O,I,NN
3797,that,O,O,IN
3797,combines,B,O,VBZ
3797,traditional,O,B,JJ
3797,cross,O,I,NN
3797,entropy,O,I,NN
3797,loss,O,I,NN
3797,over,B,O,IN
3797,positions,O,B,NNS
3797,with,B,O,IN
3797,a,O,O,DT
3797,measure,O,B,NN
3797,of,O,I,IN
3797,word,O,I,NN
3797,overlap,O,I,NN
3797,trained,B,O,VBN
3797,with,I,O,IN
3797,reinforcement,O,B,NN
3797,learning,O,I,NN
3797,.,O,O,.
3798,We,O,O,PRP
3798,obtain,B,O,VB
3798,the,O,O,DT
3798,latter,O,B,JJ
3798,objective,O,I,JJ
3798,using,B,O,VBG
3798,self,O,B,PRP
3798,-,O,I,:
3798,critical,O,I,JJ
3798,policy,O,I,NN
3798,learning,O,I,NN
3798,in,B,O,IN
3798,which,I,O,WDT
3798,the,O,O,DT
3798,reward,O,B,NN
3798,is,O,O,VBZ
3798,based,B,O,VBN
3798,on,I,O,IN
3798,word,O,B,NN
3798,overlap,O,I,NN
3798,between,B,O,IN
3798,the,O,O,DT
3798,proposed,O,B,VBN
3798,answer,O,I,NN
3798,and,O,O,CC
3798,the,O,O,DT
3798,ground,O,B,NN
3798,truth,O,I,NN
3798,answer,O,I,NN
3798,.,O,O,.
3799,In,O,O,IN
3799,addition,O,O,NN
3799,to,O,O,TO
3799,our,O,O,PRP$
3799,mixed,O,O,JJ
3799,training,O,O,NN
3799,objective,O,O,JJ
3799,",",O,O,","
3799,we,O,O,PRP
3799,extend,B,O,VBP
3799,the,O,O,DT
3799,Dynamic,O,B,NNP
3799,Coattention,O,I,NNP
3799,Network,O,I,NNP
3799,(,O,I,(
3799,DCN,O,I,NNP
3799,),O,I,)
3799,by,O,O,IN
3799,with,B,O,IN
3799,a,O,O,DT
3799,deep,O,B,JJ
3799,residual,O,I,JJ
3799,coattention,O,I,NN
3799,encoder,O,I,NN
3799,.,O,O,.
3800,To,O,O,TO
3800,preprocess,B,O,VB
3800,the,O,O,DT
3800,corpus,O,B,NN
3800,",",O,O,","
3800,we,O,O,PRP
3800,use,B,O,VBP
3800,the,O,O,DT
3800,reversible,O,B,JJ
3800,tokenizer,O,I,NN
3800,from,B,O,IN
3800,Stanford,O,B,NNP
3800,CoreNLP,O,I,NNP
3800,.,O,O,.
3801,For,B,O,IN
3801,word,O,B,NN
3801,embeddings,O,I,NNS
3801,",",O,O,","
3801,we,O,O,PRP
3801,use,B,O,VBP
3801,GloVe,O,B,JJ
3801,embeddings,O,I,NNS
3801,pretrained,B,O,VBN
3801,on,I,O,IN
3801,the,O,O,DT
3801,840B,O,B,CD
3801,Common,O,I,NNP
3801,Crawl,O,I,NNP
3801,corpus,O,I,NN
3801,as,O,O,RB
3801,well,O,O,RB
3801,as,O,O,IN
3801,character,O,O,NN
3801,ngram,O,O,IN
3801,embeddings,O,O,NNS
3801,by,O,O,IN
3801,.,O,O,.
3802,In,O,O,IN
3802,addition,O,O,NN
3802,",",O,O,","
3802,we,O,O,PRP
3802,concatenate,B,O,VBP
3802,these,O,B,DT
3802,embeddings,O,I,NNS
3802,with,B,O,IN
3802,context,O,B,JJ
3802,vectors,O,I,NNS
3802,(,O,I,(
3802,CoVe,O,I,NNP
3802,),O,I,)
3802,trained,O,O,VBD
3802,on,O,O,IN
3802,.,O,O,.
3803,For,O,O,IN
3803,out,O,B,IN
3803,of,O,I,IN
3803,vocabulary,O,I,JJ
3803,words,O,I,NNS
3803,",",O,O,","
3803,we,O,O,PRP
3803,set,B,O,VBP
3803,the,O,O,DT
3803,embeddings,O,B,NNS
3803,and,O,I,CC
3803,context,O,I,JJ
3803,vectors,O,I,NNS
3803,to,B,O,TO
3803,zero,O,B,CD
3803,.,O,O,.
3804,We,O,O,PRP
3804,perform,B,O,VBP
3804,word,O,B,NN
3804,dropout,O,I,NN
3804,on,B,O,IN
3804,the,O,O,DT
3804,document,O,B,NN
3804,which,O,O,WDT
3804,zeros,B,O,VBZ
3804,a,O,O,DT
3804,word,O,B,NN
3804,embedding,O,I,VBG
3804,with,B,O,IN
3804,probability,O,B,NN
3804,0.075,O,I,CD
3804,.,O,O,.
3805,In,O,O,IN
3805,addition,O,O,NN
3805,",",O,O,","
3805,we,O,O,PRP
3805,swap,B,O,VBP
3805,the,O,O,DT
3805,first,O,B,JJ
3805,maxout,O,I,NN
3805,layer,O,I,NN
3805,of,B,O,IN
3805,the,O,O,DT
3805,highway,O,B,NN
3805,maxout,O,I,NN
3805,network,O,I,NN
3805,in,B,O,IN
3805,the,O,O,DT
3805,DCN,O,B,NNP
3805,decoder,O,I,NN
3805,with,B,O,IN
3805,a,O,O,DT
3805,sparse,O,B,JJ
3805,mixture,O,I,NN
3805,of,B,O,IN
3805,experts,O,B,NNS
3805,layer,O,I,NN
3805,.,O,O,.
3806,Comparison,B,O,NNP
3806,to,I,O,TO
3806,baseline,O,B,VB
3806,DCN,O,I,NNP
3806,with,O,I,IN
3806,CoVe.,O,I,NNP
3806,DCN,O,B,NNP
3806,+,O,I,NNP
3806,outperforms,B,O,VBZ
3806,the,O,O,DT
3806,baseline,O,B,NN
3806,by,B,O,IN
3806,3.2,O,B,CD
3806,%,O,I,NN
3806,exact,O,I,JJ
3806,match,O,I,NN
3806,accuracy,O,I,NN
3806,and,O,O,CC
3806,3.2,O,B,CD
3806,%,O,I,NN
3806,F1,O,I,NNP
3806,on,B,O,IN
3806,the,O,O,DT
3806,SQuAD,O,B,NNP
3806,development,O,I,NN
3806,set,O,I,NN
3806,.,O,O,.
3807,shows,B,O,VBZ
3807,the,O,O,DT
3807,consistent,O,B,JJ
3807,performance,O,I,NN
3807,gain,O,I,NN
3807,of,B,O,IN
3807,DCN,O,B,NNP
3807,+,O,I,NNP
3807,over,B,O,IN
3807,the,O,O,DT
3807,baseline,O,B,NN
3807,across,B,O,IN
3807,question,O,B,NN
3807,types,O,I,NNS
3807,",",O,O,","
3807,question,O,B,NN
3807,lengths,O,I,NNS
3807,",",O,O,","
3807,and,O,O,CC
3807,answer,O,B,JJR
3807,lengths,O,I,NNS
3807,.,O,O,.
3808,In,O,O,IN
3808,particular,O,O,JJ
3808,",",O,O,","
3808,DCN,O,B,NNP
3808,+,O,I,NNP
3808,provides,B,O,VBZ
3808,a,O,O,DT
3808,significant,O,B,JJ
3808,advantage,O,I,NN
3808,for,B,O,IN
3808,long,O,B,JJ
3808,questions,O,I,NNS
3808,.,O,O,.
3809,We,O,O,PRP
3809,note,B,O,VBP
3809,that,O,O,IN
3809,the,O,O,DT
3809,deep,O,B,JJ
3809,residual,O,I,JJ
3809,coattention,O,I,NN
3809,yielded,B,O,VBD
3809,the,O,O,DT
3809,highest,O,B,JJS
3809,contribution,O,I,NN
3809,to,B,O,TO
3809,model,O,B,VB
3809,performance,O,I,NN
3809,",",O,O,","
3809,followed,B,O,VBN
3809,by,I,O,IN
3809,the,O,O,DT
3809,mixed,O,B,JJ
3809,objective,O,I,NN
3809,.,O,O,.
3810,The,O,O,DT
3810,sparse,O,B,JJ
3810,mixture,O,I,NN
3810,of,B,O,IN
3810,experts,O,B,NNS
3810,layer,O,I,NN
3810,in,B,O,IN
3810,the,O,O,DT
3810,decoder,O,B,NN
3810,added,B,O,VBD
3810,minor,O,B,JJ
3810,improvements,O,I,NNS
3810,to,B,O,TO
3810,the,O,O,DT
3810,model,O,B,NN
3810,performance,O,I,NN
3810,.,O,O,.
3810,:,O,O,:
3811,Massively,O,B,RB
3811,Multilingual,O,I,JJ
3811,Sentence,O,I,NNP
3811,Embeddings,O,I,NNP
3811,for,O,O,IN
3811,Zero,O,O,NNP
3811,-,O,O,:
3811,Shot,O,O,NNP
3811,Cross,O,O,NNP
3811,-,O,O,:
3811,Lingual,O,O,JJ
3811,Transfer,O,O,NN
3811,and,O,O,CC
3811,Beyond,O,O,NN
3812,We,O,O,PRP
3812,introduce,O,O,VBP
3812,an,O,O,DT
3812,architecture,O,O,NN
3812,to,O,O,TO
3812,learn,O,O,VB
3812,joint,O,B,JJ
3812,multilingual,O,I,JJ
3812,sentence,O,I,NN
3812,representations,O,I,NNS
3812,for,O,O,IN
3812,93,O,O,CD
3812,languages,O,O,NNS
3812,",",O,O,","
3812,belonging,O,O,VBG
3812,to,O,O,TO
3812,more,O,O,JJR
3812,than,O,O,IN
3812,30,O,O,CD
3812,different,O,O,JJ
3812,families,O,O,NNS
3812,and,O,O,CC
3812,written,O,O,VBN
3812,in,O,O,IN
3812,28,O,O,CD
3812,different,O,O,JJ
3812,scripts,O,O,NNS
3812,.,O,O,.
3813,Our,O,O,PRP$
3813,implementation,O,O,NN
3813,",",O,O,","
3813,the,O,O,DT
3813,pretrained,O,O,JJ
3813,encoder,O,O,NN
3813,and,O,O,CC
3813,the,O,O,DT
3813,multilingual,O,O,JJ
3813,test,O,O,NN
3813,set,O,O,NN
3813,are,O,O,VBP
3813,available,O,O,JJ
3813,at,O,O,IN
3813,https://github.com,O,B,NN
3813,/,O,I,NNP
3813,facebookresearch/LASER,O,I,NN
3813,.,O,O,.
3813,.,O,O,.
3813,2018,O,O,CD
3813,.,O,O,.
3814,In,O,O,IN
3814,this,O,O,DT
3814,work,O,O,NN
3814,",",O,O,","
3814,we,O,O,PRP
3814,are,O,O,VBP
3814,interested,B,O,JJ
3814,in,I,O,IN
3814,universal,O,B,JJ
3814,language,O,I,NN
3814,agnostic,O,I,JJ
3814,sentence,O,I,NN
3814,embeddings,O,I,NNS
3814,",",O,O,","
3814,that,B,O,DT
3814,is,I,O,VBZ
3814,",",O,O,","
3814,vector,O,B,JJ
3814,representations,O,I,NNS
3814,of,B,O,IN
3814,sentences,O,B,NNS
3814,that,B,O,WDT
3814,are,I,O,VBP
3814,general,O,B,JJ
3814,with,B,O,IN
3814,respect,I,O,NN
3814,to,I,O,TO
3814,two,O,B,CD
3814,dimensions,O,I,NNS
3814,:,O,O,:
3814,the,O,O,DT
3814,input,O,B,NN
3814,language,O,I,NN
3814,and,O,O,CC
3814,the,O,O,DT
3814,NLP,O,B,NNP
3814,task,O,I,NN
3814,.,O,O,.
3815,To,O,O,TO
3815,that,O,O,DT
3815,end,O,O,NN
3815,",",O,O,","
3815,we,O,O,PRP
3815,train,B,O,VBP
3815,a,O,O,DT
3815,single,O,B,JJ
3815,encoder,O,I,NN
3815,to,B,O,TO
3815,handle,I,O,VB
3815,multiple,O,B,JJ
3815,languages,O,I,NNS
3815,",",O,O,","
3815,so,O,O,IN
3815,that,O,O,DT
3815,semantically,O,O,RB
3815,similar,O,O,JJ
3815,sentences,O,O,NNS
3815,in,O,O,IN
3815,different,O,O,JJ
3815,languages,O,O,NNS
3815,are,O,O,VBP
3815,close,O,O,RB
3815,in,O,O,IN
3815,the,O,O,DT
3815,embedding,O,O,JJ
3815,space,O,O,NN
3815,.,O,O,.
3816,XNLI,O,B,NN
3816,:,O,I,:
3816,cross,O,I,NN
3816,-,O,I,:
3816,lingual,O,I,JJ
3816,NLI,O,I,NNP
3817,9,O,O,CD
3817,Our,O,B,PRP$
3817,proposed,O,I,VBN
3817,method,O,I,NN
3817,obtains,B,O,VBZ
3817,the,O,O,DT
3817,best,O,B,JJS
3817,results,O,I,NNS
3817,in,B,O,IN
3817,zero,O,B,CD
3817,-,O,I,:
3817,shot,O,I,NN
3817,cross,O,I,NN
3817,-,O,I,:
3817,lingual,O,I,JJ
3817,transfer,O,I,NN
3817,for,B,O,IN
3817,all,O,B,DT
3817,languages,O,I,NNS
3817,but,O,I,CC
3817,Spanish,O,I,NNP
3817,.,O,O,.
3818,Moreover,O,O,RB
3818,",",O,O,","
3818,our,O,O,PRP$
3818,transfer,O,B,NN
3818,results,O,I,NNS
3818,are,B,O,VBP
3818,strong,O,B,JJ
3818,and,O,I,CC
3818,homogeneous,O,I,JJ
3818,across,B,O,IN
3818,all,O,B,DT
3818,languages,O,I,NNS
3818,:,O,O,:
3819,for,O,O,IN
3819,11,O,O,CD
3819,of,O,O,IN
3819,them,O,O,PRP
3819,",",O,O,","
3819,the,O,O,DT
3819,zero,O,B,CD
3819,-,O,I,:
3819,short,O,I,JJ
3819,performance,O,I,NN
3819,is,B,O,VBZ
3819,(,O,B,(
3819,at,O,I,IN
3819,most,O,I,JJS
3819,),O,I,)
3819,5,O,I,CD
3819,%,O,I,NN
3819,lower,O,I,JJR
3819,than,B,O,IN
3819,the,O,O,DT
3819,one,O,O,NN
3819,on,B,O,IN
3819,English,O,B,NNP
3819,",",O,O,","
3819,including,B,O,VBG
3819,distant,O,B,JJ
3819,languages,O,I,NNS
3819,like,B,O,IN
3819,Arabic,O,B,NNP
3819,",",O,I,","
3819,Chinese,O,I,NNP
3819,and,O,I,CC
3819,Vietnamese,O,I,NNP
3819,",",O,O,","
3819,and,O,O,CC
3819,we,O,O,PRP
3819,also,O,O,RB
3819,achieve,B,O,VBP
3819,remarkable,O,B,JJ
3819,good,O,I,JJ
3819,results,O,I,NNS
3819,on,O,O,IN
3819,low,O,B,JJ
3819,-,O,I,:
3819,resource,O,I,NN
3819,languages,O,I,NNS
3819,like,B,O,IN
3819,Swahili,O,B,NNP
3819,.,O,O,.
3820,10,O,O,CD
3820,Finally,O,O,RB
3820,",",O,O,","
3820,we,O,O,PRP
3820,also,O,O,RB
3820,outperform,B,O,VBP
3820,all,O,B,DT
3820,baselines,O,I,NNS
3820,of,O,O,IN
3820,Conneau,O,O,NNP
3820,et,O,O,CC
3820,al.,O,O,VBN
3820,by,B,O,IN
3820,a,O,O,DT
3820,substantial,O,B,JJ
3820,margin,O,I,NN
3820,",",O,O,","
3820,with,O,O,IN
3820,the,O,O,DT
3820,additional,O,O,JJ
3820,advantage,O,O,NN
3820,that,O,O,IN
3820,we,O,O,PRP
3820,use,O,O,VBP
3820,a,O,O,DT
3820,single,O,O,JJ
3820,pre-trained,O,O,JJ
3820,encoder,O,O,NN
3820,",",O,O,","
3820,whereas,O,O,WP
3820,X,O,O,SYM
3820,-,O,O,:
3820,BiLSTM,O,O,NNP
3820,learns,O,O,VBZ
3820,a,O,O,DT
3820,separate,O,O,JJ
3820,encoder,O,O,NN
3820,for,O,O,IN
3820,each,O,O,DT
3820,language,O,O,NN
3820,.,O,O,.
3821,MLDoc,O,B,NN
3821,:,O,I,:
3821,cross,O,I,NN
3821,-,O,I,:
3821,lingual,O,I,JJ
3821,classification,O,I,NN
3822,As,O,O,IN
3822,shown,O,O,VBN
3822,in,O,O,IN
3822,",",O,O,","
3822,our,O,B,PRP$
3822,system,O,I,NN
3822,obtains,B,O,VBZ
3822,the,O,O,DT
3822,best,O,B,JJS
3822,published,O,I,VBN
3822,results,O,I,NNS
3822,for,B,O,IN
3822,5,O,B,CD
3822,of,O,I,IN
3822,the,O,I,DT
3822,7,O,I,CD
3822,transfer,O,I,NN
3822,languages,O,I,NNS
3822,.,O,O,.
3823,BUCC,O,B,NN
3823,:,O,I,:
3823,bitext,O,I,NN
3823,mining,O,I,NN
3824,As,O,O,IN
3824,shown,O,O,VBN
3824,in,O,O,IN
3824,",",O,O,","
3824,our,O,B,PRP$
3824,system,O,I,NN
3824,establishes,B,O,VBZ
3824,a,O,O,DT
3824,new,O,B,JJ
3824,state,O,I,NN
3824,-,O,I,:
